# Gene Family	C1_Abundance-RPKs
UniRef90_V2Y233	2.2857142857
UniRef90_V2Y233|g__Catonella.s__Catonella_morbi	2.2857142857
UniRef90_V6WJD8	2.2857142857
UniRef90_V6WJD8|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2857142857
UniRef90_C6RGX8	2.2853759712
UniRef90_C6RGX8|g__Campylobacter.s__Campylobacter_showae	2.2853759712
UniRef90_D6GTE7	2.2848438690
UniRef90_D6GTE7|g__Filifactor.s__Filifactor_alocis	2.2848438690
UniRef90_I1YTM9	2.2844089092
UniRef90_I1YTM9|g__Prevotella.s__Prevotella_nigrescens	2.2844089092
UniRef90_V7IGL0	2.2831050228
UniRef90_V7IGL0|g__Eikenella.s__Eikenella_corrodens	2.2831050228
UniRef90_C6RFF6	2.2818809648
UniRef90_C6RFF6|g__Campylobacter.s__Campylobacter_showae	2.2818809648
UniRef90_Q7P8F9	2.2805017104
UniRef90_Q7P8F9|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2805017104
UniRef90_B9D413	2.2801768526
UniRef90_B9D413|g__Campylobacter.s__Campylobacter_showae	2.2801768526
UniRef90_V7IE78	2.2792207792
UniRef90_V7IE78|g__Eikenella.s__Eikenella_corrodens	2.2792207792
UniRef90_C9LEZ3	2.2779043280
UniRef90_C9LEZ3|g__Alloprevotella.s__Alloprevotella_tannerae	2.2779043280
UniRef90_R9RC72	2.2779043280
UniRef90_R9RC72|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2779043280
UniRef90_V2Y1Z1	2.2779043280
UniRef90_V2Y1Z1|g__Catonella.s__Catonella_morbi	2.2779043280
UniRef90_V2Y4Z2	2.2779043280
UniRef90_V2Y4Z2|g__Catonella.s__Catonella_morbi	2.2779043280
UniRef90_V2Z9C6	2.2779043280
UniRef90_V2Z9C6|g__Catonella.s__Catonella_morbi	2.2779043280
UniRef90_V8CNU9	2.2779043280
UniRef90_V8CNU9|g__Prevotella.s__Prevotella_nigrescens	2.2779043280
UniRef90_D6GR06	2.2762841046
UniRef90_D6GR06|g__Filifactor.s__Filifactor_alocis	2.2762841046
UniRef90_B9D292	2.2727272727
UniRef90_B9D292|g__Campylobacter.s__Campylobacter_showae	2.2727272727
UniRef90_C7XRI3	2.2727272727
UniRef90_C7XRI3|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_C9LFX1	2.2727272727
UniRef90_C9LFX1|g__Alloprevotella.s__Alloprevotella_tannerae	2.2727272727
UniRef90_C9LJ07	2.2727272727
UniRef90_C9LJ07|g__Alloprevotella.s__Alloprevotella_tannerae	2.2727272727
UniRef90_D4CWL0	2.2727272727
UniRef90_D4CWL0|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_E7MKI5	2.2727272727
UniRef90_E7MKI5|g__Solobacterium.s__Solobacterium_moorei	2.2727272727
UniRef90_E7MMH0	2.2727272727
UniRef90_E7MMH0|g__Solobacterium.s__Solobacterium_moorei	2.2727272727
UniRef90_F9EKX2	2.2727272727
UniRef90_F9EKX2|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_G6C3S0	2.2727272727
UniRef90_G6C3S0|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_I1YUZ3	2.2727272727
UniRef90_I1YUZ3|g__Prevotella.s__Prevotella_nigrescens	2.2727272727
UniRef90_Q7P2U2	2.2727272727
UniRef90_Q7P2U2|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_Q8R5N7	2.2727272727
UniRef90_Q8R5N7|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_R5WYD7	2.2727272727
UniRef90_R5WYD7|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_R9RDE9	2.2727272727
UniRef90_R9RDE9|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_U7U045	2.2727272727
UniRef90_U7U045|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2727272727
UniRef90_M3JCN9	2.2701475596
UniRef90_M3JCN9|g__Campylobacter.s__Campylobacter_showae	2.2701475596
UniRef90_Q8RIN0	2.2701475596
UniRef90_Q8RIN0|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2701475596
UniRef90_V2Y6H2	2.2701475596
UniRef90_V2Y6H2|g__Catonella.s__Catonella_morbi	2.2701475596
UniRef90_V2YAN9	2.2701475596
UniRef90_V2YAN9|g__Catonella.s__Catonella_morbi	2.2701475596
UniRef90_V2Y3Q2	2.2641509434
UniRef90_V2Y3Q2|g__Catonella.s__Catonella_morbi	2.2641509434
UniRef90_C7XR06	2.2626779715
UniRef90_C7XR06|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2626779715
UniRef90_E7MQ28	2.2624434389
UniRef90_E7MQ28|g__Solobacterium.s__Solobacterium_moorei	2.2624434389
UniRef90_L9PUC2	2.2624434389
UniRef90_L9PUC2|g__Prevotella.s__Prevotella_nigrescens	2.2624434389
UniRef90_M5IS84	2.2624434389
UniRef90_M5IS84|g__Campylobacter.s__Campylobacter_showae	2.2624434389
UniRef90_V2Z8U9	2.2624434389
UniRef90_V2Z8U9|g__Catonella.s__Catonella_morbi	2.2624434389
UniRef90_V2Z9V5	2.2624434389
UniRef90_V2Z9V5|g__Catonella.s__Catonella_morbi	2.2624434389
UniRef90_V8CNC7	2.2624434389
UniRef90_V8CNC7|g__Prevotella.s__Prevotella_nigrescens	2.2624434389
UniRef90_D6GTD1	2.2611644997
UniRef90_D6GTD1|g__Filifactor.s__Filifactor_alocis	2.2611644997
UniRef90_C9LFB7	2.2573363431
UniRef90_C9LFB7|g__Alloprevotella.s__Alloprevotella_tannerae	2.2573363431
UniRef90_E5V1D4	2.2573363431
UniRef90_E5V1D4|g__Gemella.s__Gemella_morbillorum	2.2573363431
UniRef90_E5V2E0	2.2573363431
UniRef90_E5V2E0|g__Gemella.s__Gemella_morbillorum	2.2573363431
UniRef90_L9PS33	2.2573363431
UniRef90_L9PS33|g__Prevotella.s__Prevotella_nigrescens	2.2573363431
UniRef90_M7B5J9	2.2573363431
UniRef90_M7B5J9|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2573363431
UniRef90_E5V1X8	2.2547914318
UniRef90_E5V1X8|g__Gemella.s__Gemella_morbillorum	2.2547914318
UniRef90_F9DCA0	2.2547914318
UniRef90_F9DCA0|g__Prevotella.s__Prevotella_nigrescens	2.2547914318
UniRef90_V8CPM9	2.2547914318
UniRef90_V8CPM9|g__Prevotella.s__Prevotella_nigrescens	2.2547914318
UniRef90_V7IIC2	2.2539682540
UniRef90_V7IIC2|g__Eikenella.s__Eikenella_corrodens	2.2539682540
UniRef90_M3JAF0	2.2539444027
UniRef90_M3JAF0|g__Campylobacter.s__Campylobacter_showae	2.2539444027
UniRef90_C7M6F9	2.2513816331
UniRef90_C7M6F9|unclassified	2.2513816331
UniRef90_F3A0S9	2.2488755622
UniRef90_F3A0S9|g__Gemella.s__Gemella_morbillorum	2.2488755622
UniRef90_C9LFF3	2.2471910112
UniRef90_C9LFF3|g__Alloprevotella.s__Alloprevotella_tannerae	2.2471910112
UniRef90_C9LKT7	2.2471910112
UniRef90_C9LKT7|g__Alloprevotella.s__Alloprevotella_tannerae	2.2471910112
UniRef90_D6GPW9	2.2471910112
UniRef90_D6GPW9|g__Filifactor.s__Filifactor_alocis	2.2471910112
UniRef90_M5IQ20	2.2471910112
UniRef90_M5IQ20|g__Campylobacter.s__Campylobacter_showae	2.2471910112
UniRef90_V2Y3N5	2.2471910112
UniRef90_V2Y3N5|g__Catonella.s__Catonella_morbi	2.2471910112
UniRef90_V2ZAM0	2.2471910112
UniRef90_V2ZAM0|g__Catonella.s__Catonella_morbi	2.2471910112
UniRef90_D6GPT6	2.2459299613
UniRef90_D6GPT6|g__Filifactor.s__Filifactor_alocis	2.2459299613
UniRef90_A5FMZ0	2.2457984086
UniRef90_A5FMZ0|unclassified	2.2457984086
UniRef90_U2K1B2	2.2446669554
UniRef90_U2K1B2|unclassified	2.2446669554
UniRef90_Q7P6S4	2.2438294690
UniRef90_Q7P6S4|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2438294690
UniRef90_C3WNE8	2.2421524664
UniRef90_C3WNE8|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2421524664
UniRef90_C5NX16	2.2421524664
UniRef90_C5NX16|g__Gemella.s__Gemella_morbillorum	2.2421524664
UniRef90_C5NYJ2	2.2421524664
UniRef90_C5NYJ2|g__Gemella.s__Gemella_morbillorum	2.2421524664
UniRef90_D6GTQ4	2.2421524664
UniRef90_D6GTQ4|g__Filifactor.s__Filifactor_alocis	2.2421524664
UniRef90_F7MFB2	2.2421524664
UniRef90_F7MFB2|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2421524664
UniRef90_V2XR64	2.2421524664
UniRef90_V2XR64|g__Catonella.s__Catonella_morbi	2.2421524664
UniRef90_V7ID02	2.2421524664
UniRef90_V7ID02|g__Eikenella.s__Eikenella_corrodens	2.2421524664
UniRef90_V8CPT8	2.2421524664
UniRef90_V8CPT8|g__Prevotella.s__Prevotella_nigrescens	2.2421524664
UniRef90_V8CRH1	2.2421524664
UniRef90_V8CRH1|g__Prevotella.s__Prevotella_nigrescens	2.2421524664
UniRef90_C9LGI2	2.2414989407
UniRef90_C9LGI2|g__Alloprevotella.s__Alloprevotella_tannerae	2.2414989407
UniRef90_V2XME3	2.2397427682
UniRef90_V2XME3|g__Catonella.s__Catonella_morbi	2.2397427682
UniRef90_C9LDE3	2.2396416573
UniRef90_C9LDE3|g__Alloprevotella.s__Alloprevotella_tannerae	2.2396416573
UniRef90_C9LGS4	2.2396416573
UniRef90_C9LGS4|g__Alloprevotella.s__Alloprevotella_tannerae	2.2396416573
UniRef90_C9LKR4	2.2396416573
UniRef90_C9LKR4|g__Alloprevotella.s__Alloprevotella_tannerae	2.2396416573
UniRef90_F0F0Y7	2.2396416573
UniRef90_F0F0Y7|g__Eikenella.s__Eikenella_corrodens	2.2396416573
UniRef90_F5TAM9	2.2396416573
UniRef90_F5TAM9|g__Parvimonas.s__Parvimonas_micra	2.2396416573
UniRef90_I1YUH5	2.2396416573
UniRef90_I1YUH5|g__Prevotella.s__Prevotella_nigrescens	2.2396416573
UniRef90_V8CMI7	2.2396416573
UniRef90_V8CMI7|g__Prevotella.s__Prevotella_nigrescens	2.2396416573
UniRef90_R9REJ5	2.2376937963
UniRef90_R9REJ5|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2376937963
UniRef90_C9YEE7	2.2361185588
UniRef90_C9YEE7|unclassified	2.2361185588
UniRef90_D6GT24	2.2360431660
UniRef90_D6GT24|g__Filifactor.s__Filifactor_alocis	2.2360431660
UniRef90_C9LDB8	2.2349491461
UniRef90_C9LDB8|g__Alloprevotella.s__Alloprevotella_tannerae	2.2349491461
UniRef90_C5NV78	2.2321428571
UniRef90_C5NV78|g__Gemella.s__Gemella_morbillorum	2.2321428571
UniRef90_D6GSP9	2.2321428571
UniRef90_D6GSP9|g__Filifactor.s__Filifactor_alocis	2.2321428571
UniRef90_V2Y6Q5	2.2321428571
UniRef90_V2Y6Q5|g__Catonella.s__Catonella_morbi	2.2321428571
UniRef90_V7IE90	2.2321428571
UniRef90_V7IE90|g__Eikenella.s__Eikenella_corrodens	2.2321428571
UniRef90_V8CHF7	2.2321428571
UniRef90_V8CHF7|g__Prevotella.s__Prevotella_nigrescens	2.2321428571
UniRef90_W5VYD1	2.2321428571
UniRef90_W5VYD1|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2321428571
UniRef90_X8I5X4	2.2321428571
UniRef90_X8I5X4|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2321428571
UniRef90_E5USE9	2.2312323251
UniRef90_E5USE9|unclassified	2.2312323251
UniRef90_C9LDV4	2.2271714922
UniRef90_C9LDV4|g__Alloprevotella.s__Alloprevotella_tannerae	2.2271714922
UniRef90_C9LH93	2.2271714922
UniRef90_C9LH93|g__Alloprevotella.s__Alloprevotella_tannerae	2.2271714922
UniRef90_R9RB61	2.2271714922
UniRef90_R9RB61|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2271714922
UniRef90_V8CQ33	2.2271714922
UniRef90_V8CQ33|g__Prevotella.s__Prevotella_nigrescens	2.2271714922
UniRef90_A8SMJ8	2.2246941046
UniRef90_A8SMJ8|g__Parvimonas.s__Parvimonas_micra	2.2246941046
UniRef90_B9CXQ3	2.2246941046
UniRef90_B9CXQ3|g__Campylobacter.s__Campylobacter_showae	2.2246941046
UniRef90_D6GU06	2.2246941046
UniRef90_D6GU06|g__Filifactor.s__Filifactor_alocis	2.2246941046
UniRef90_I1YS44	2.2246941046
UniRef90_I1YS44|g__Prevotella.s__Prevotella_nigrescens	2.2246941046
UniRef90_L9PWP8	2.2246941046
UniRef90_L9PWP8|g__Prevotella.s__Prevotella_nigrescens	2.2246941046
UniRef90_V2Y1Z5	2.2246941046
UniRef90_V2Y1Z5|g__Catonella.s__Catonella_morbi	2.2246941046
UniRef90_V2Y1Z7	2.2246941046
UniRef90_V2Y1Z7|g__Catonella.s__Catonella_morbi	2.2246941046
UniRef90_D6GRW0	2.2238695330
UniRef90_D6GRW0|g__Filifactor.s__Filifactor_alocis	2.2238695330
UniRef90_E5V257	2.2238695330
UniRef90_E5V257|g__Gemella.s__Gemella_morbillorum	2.2238695330
UniRef90_A8SLC6	2.2234574764
UniRef90_A8SLC6|g__Parvimonas.s__Parvimonas_micra	2.2234574764
UniRef90_C9LEL4	2.2197558269
UniRef90_C9LEL4|g__Alloprevotella.s__Alloprevotella_tannerae	2.2197558269
UniRef90_B9CYP0	2.2196971374
UniRef90_B9CYP0|g__Campylobacter.s__Campylobacter_showae	2.2196971374
UniRef90_V2XHN1	2.2173194280
UniRef90_V2XHN1|g__Catonella.s__Catonella_morbi	2.2173194280
UniRef90_B9D4C7	2.2172949002
UniRef90_B9D4C7|g__Campylobacter.s__Campylobacter_showae	2.2172949002
UniRef90_C9LIX8	2.2172949002
UniRef90_C9LIX8|g__Alloprevotella.s__Alloprevotella_tannerae	2.2172949002
UniRef90_E5V170	2.2172949002
UniRef90_E5V170|g__Gemella.s__Gemella_morbillorum	2.2172949002
UniRef90_E5V2R8	2.2172949002
UniRef90_E5V2R8|g__Gemella.s__Gemella_morbillorum	2.2172949002
UniRef90_F9ER36	2.2172949002
UniRef90_F9ER36|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2172949002
UniRef90_Q7P350	2.2172949002
UniRef90_Q7P350|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2172949002
UniRef90_V2XJ86	2.2172949002
UniRef90_V2XJ86|g__Catonella.s__Catonella_morbi	2.2172949002
UniRef90_V2Y112	2.2172949002
UniRef90_V2Y112|g__Catonella.s__Catonella_morbi	2.2172949002
UniRef90_V2Y318	2.2172949002
UniRef90_V2Y318|g__Catonella.s__Catonella_morbi	2.2172949002
UniRef90_V2Y6N1	2.2172949002
UniRef90_V2Y6N1|g__Catonella.s__Catonella_morbi	2.2172949002
UniRef90_E2PFL3	2.2167203346
UniRef90_E2PFL3|g__Eikenella.s__Eikenella_corrodens	2.2167203346
UniRef90_E7MN35	2.2160664820
UniRef90_E7MN35|g__Solobacterium.s__Solobacterium_moorei	2.2160664820
UniRef90_Q9K1G0	2.2153130093
UniRef90_Q9K1G0|g__Eikenella.s__Eikenella_corrodens	2.2153130093
UniRef90_C9LGJ8	2.2148061515
UniRef90_C9LGJ8|g__Alloprevotella.s__Alloprevotella_tannerae	2.2148061515
UniRef90_C9LGP5	2.2142664028
UniRef90_C9LGP5|g__Alloprevotella.s__Alloprevotella_tannerae	2.2142664028
UniRef90_L1NX42	2.2129023767
UniRef90_L1NX42|unclassified	2.2129023767
UniRef90_C9LH23	2.2124790785
UniRef90_C9LH23|g__Alloprevotella.s__Alloprevotella_tannerae	2.2124790785
UniRef90_A5TWW8	2.2123893805
UniRef90_A5TWW8|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2123893805
UniRef90_D6GRB0	2.2123893805
UniRef90_D6GRB0|g__Filifactor.s__Filifactor_alocis	2.2123893805
UniRef90_E5V480	2.2123893805
UniRef90_E5V480|g__Gemella.s__Gemella_morbillorum	2.2123893805
UniRef90_V2Y720	2.2123893805
UniRef90_V2Y720|g__Catonella.s__Catonella_morbi	2.2123893805
UniRef90_E5V145	2.2103333696
UniRef90_E5V145|g__Gemella.s__Gemella_morbillorum	2.2103333696
UniRef90_Q8RED1	2.2103333696
UniRef90_Q8RED1|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2103333696
UniRef90_C9LHT0	2.2099447514
UniRef90_C9LHT0|g__Alloprevotella.s__Alloprevotella_tannerae	2.2099447514
UniRef90_D6GPV7	2.2099447514
UniRef90_D6GPV7|g__Filifactor.s__Filifactor_alocis	2.2099447514
UniRef90_E5V196	2.2099447514
UniRef90_E5V196|g__Gemella.s__Gemella_morbillorum	2.2099447514
UniRef90_E5V4K9	2.2099447514
UniRef90_E5V4K9|g__Gemella.s__Gemella_morbillorum	2.2099447514
UniRef90_M5IS13	2.2099447514
UniRef90_M5IS13|g__Campylobacter.s__Campylobacter_showae	2.2099447514
UniRef90_R6F395	2.2099447514
UniRef90_R6F395|g__Alloprevotella.s__Alloprevotella_tannerae	2.2099447514
UniRef90_W6A5U9	2.2075055188
UniRef90_W6A5U9|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2075055188
UniRef90_D5RA64	2.2050716648
UniRef90_D5RA64|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2050716648
UniRef90_E7MNS6	2.2042615724
UniRef90_E7MNS6|g__Solobacterium.s__Solobacterium_moorei	2.2042615724
UniRef90_V8CLW5	2.2037221055
UniRef90_V8CLW5|g__Prevotella.s__Prevotella_nigrescens	2.2037221055
UniRef90_E5V1S3	2.2026526849
UniRef90_E5V1S3|g__Gemella.s__Gemella_morbillorum	2.2026526849
UniRef90_C7XNQ7	2.2026455448
UniRef90_C7XNQ7|g__Fusobacterium.s__Fusobacterium_nucleatum	2.2026455448
UniRef90_C9LI41	2.2026431718
UniRef90_C9LI41|g__Alloprevotella.s__Alloprevotella_tannerae	2.2026431718
UniRef90_E7MKJ2	2.2026431718
UniRef90_E7MKJ2|g__Solobacterium.s__Solobacterium_moorei	2.2026431718
UniRef90_V2Y5N3	2.2026431718
UniRef90_V2Y5N3|g__Catonella.s__Catonella_morbi	2.2026431718
UniRef90_V7ID93	2.2026431718
UniRef90_V7ID93|g__Eikenella.s__Eikenella_corrodens	2.2026431718
UniRef90_V8CNR5	2.2026431718
UniRef90_V8CNR5|g__Prevotella.s__Prevotella_nigrescens	2.2026431718
UniRef90_L9PXY6	2.2021084475
UniRef90_L9PXY6|g__Prevotella.s__Prevotella_nigrescens	2.2021084475
UniRef90_B8QUG9	2.1978021978
UniRef90_B8QUG9|g__Catonella.s__Catonella_morbi	2.1978021978
UniRef90_B9CZY1	2.1978021978
UniRef90_B9CZY1|g__Campylobacter.s__Campylobacter_showae	2.1978021978
UniRef90_C0DXI2	2.1978021978
UniRef90_C0DXI2|g__Eikenella.s__Eikenella_corrodens	2.1978021978
UniRef90_C5NUW2	2.1978021978
UniRef90_C5NUW2|g__Gemella.s__Gemella_morbillorum	2.1978021978
UniRef90_D6GTI8	2.1978021978
UniRef90_D6GTI8|g__Filifactor.s__Filifactor_alocis	2.1978021978
UniRef90_E5V2D6	2.1978021978
UniRef90_E5V2D6|g__Gemella.s__Gemella_morbillorum	2.1978021978
UniRef90_I1YRY8	2.1978021978
UniRef90_I1YRY8|g__Prevotella.s__Prevotella_nigrescens	2.1978021978
UniRef90_C9LEW6	2.1953896817
UniRef90_C9LEW6|g__Alloprevotella.s__Alloprevotella_tannerae	2.1953896817
UniRef90_I1YT25	2.1953896817
UniRef90_I1YT25|g__Prevotella.s__Prevotella_nigrescens	2.1953896817
UniRef90_V2Z861	2.1953896817
UniRef90_V2Z861|g__Catonella.s__Catonella_morbi	2.1953896817
UniRef90_V8CR91	2.1953896817
UniRef90_V8CR91|g__Prevotella.s__Prevotella_nigrescens	2.1953896817
UniRef90_C9LH55	2.1905981846
UniRef90_C9LH55|g__Alloprevotella.s__Alloprevotella_tannerae	2.1905981846
UniRef90_C5NXH4	2.1881838074
UniRef90_C5NXH4|g__Gemella.s__Gemella_morbillorum	2.1881838074
UniRef90_D6GSE8	2.1881838074
UniRef90_D6GSE8|g__Filifactor.s__Filifactor_alocis	2.1881838074
UniRef90_D6GT33	2.1881838074
UniRef90_D6GT33|g__Filifactor.s__Filifactor_alocis	2.1881838074
UniRef90_F9DBD4	2.1881838074
UniRef90_F9DBD4|g__Prevotella.s__Prevotella_nigrescens	2.1881838074
UniRef90_I1YTG0	2.1881838074
UniRef90_I1YTG0|g__Prevotella.s__Prevotella_nigrescens	2.1881838074
UniRef90_V2YAL9	2.1881838074
UniRef90_V2YAL9|g__Catonella.s__Catonella_morbi	2.1881838074
UniRef90_V2Z5T5	2.1869880786
UniRef90_V2Z5T5|g__Catonella.s__Catonella_morbi	2.1869880786
UniRef90_C6RIJ8	2.1869874248
UniRef90_C6RIJ8|g__Campylobacter.s__Campylobacter_showae	2.1869874248
UniRef90_A7ZEZ6	2.1867352401
UniRef90_A7ZEZ6|g__Campylobacter.s__Campylobacter_showae	2.1867352401
UniRef90_V2XI11	2.1865647808
UniRef90_V2XI11|g__Catonella.s__Catonella_morbi	2.1865647808
UniRef90_C7XMP4	2.1854425967
UniRef90_C7XMP4|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1854425967
UniRef90_C9LGG5	2.1853296546
UniRef90_C9LGG5|g__Alloprevotella.s__Alloprevotella_tannerae	2.1853296546
UniRef90_C9LEP1	2.1839617329
UniRef90_C9LEP1|g__Alloprevotella.s__Alloprevotella_tannerae	2.1839617329
UniRef90_C7XNI5	2.1834061135
UniRef90_C7XNI5|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1834061135
UniRef90_C9LGG0	2.1834061135
UniRef90_C9LGG0|g__Alloprevotella.s__Alloprevotella_tannerae	2.1834061135
UniRef90_C9LGT9	2.1834061135
UniRef90_C9LGT9|g__Alloprevotella.s__Alloprevotella_tannerae	2.1834061135
UniRef90_D6GTM4	2.1834061135
UniRef90_D6GTM4|g__Filifactor.s__Filifactor_alocis	2.1834061135
UniRef90_E5V3L2	2.1834061135
UniRef90_E5V3L2|g__Gemella.s__Gemella_morbillorum	2.1834061135
UniRef90_E5V486	2.1834061135
UniRef90_E5V486|g__Gemella.s__Gemella_morbillorum	2.1834061135
UniRef90_J8VDP6	2.1834061135
UniRef90_J8VDP6|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1834061135
UniRef90_B9D5H8	2.1810250818
UniRef90_B9D5H8|g__Campylobacter.s__Campylobacter_showae	2.1810250818
UniRef90_C9LIX6	2.1810250818
UniRef90_C9LIX6|g__Alloprevotella.s__Alloprevotella_tannerae	2.1810250818
UniRef90_C9LKQ4	2.1810250818
UniRef90_C9LKQ4|g__Alloprevotella.s__Alloprevotella_tannerae	2.1810250818
UniRef90_D0BRV3	2.1810250818
UniRef90_D0BRV3|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1810250818
UniRef90_D6GQL5	2.1810250818
UniRef90_D6GQL5|g__Filifactor.s__Filifactor_alocis	2.1810250818
UniRef90_E7MQW4	2.1810250818
UniRef90_E7MQW4|g__Solobacterium.s__Solobacterium_moorei	2.1810250818
UniRef90_G1VIG1	2.1810250818
UniRef90_G1VIG1|g__Prevotella.s__Prevotella_nigrescens	2.1810250818
UniRef90_V2XK39	2.1810250818
UniRef90_V2XK39|g__Catonella.s__Catonella_morbi	2.1810250818
UniRef90_V2XKI5	2.1810250818
UniRef90_V2XKI5|g__Catonella.s__Catonella_morbi	2.1810250818
UniRef90_F5TEK0	2.1798371596
UniRef90_F5TEK0|g__Parvimonas.s__Parvimonas_micra	2.1798371596
UniRef90_C9LJD9	2.1793112617
UniRef90_C9LJD9|g__Alloprevotella.s__Alloprevotella_tannerae	2.1793112617
UniRef90_V7IE35	2.1754894851
UniRef90_V7IE35|g__Eikenella.s__Eikenella_corrodens	2.1754894851
UniRef90_G8X7V2	2.1749192604
UniRef90_G8X7V2|unclassified	2.1749192604
UniRef90_A8SKN7	2.1739130435
UniRef90_A8SKN7|g__Parvimonas.s__Parvimonas_micra	2.1739130435
UniRef90_C9LG98	2.1739130435
UniRef90_C9LG98|g__Alloprevotella.s__Alloprevotella_tannerae	2.1739130435
UniRef90_D3IAC9	2.1739130435
UniRef90_D3IAC9|g__Prevotella.s__Prevotella_nigrescens	2.1739130435
UniRef90_F9ERN9	2.1739130435
UniRef90_F9ERN9|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1739130435
UniRef90_I1YSG4	2.1739130435
UniRef90_I1YSG4|g__Prevotella.s__Prevotella_nigrescens	2.1739130435
UniRef90_Q8RHJ1	2.1739130435
UniRef90_Q8RHJ1|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1739130435
UniRef90_V2Y4U2	2.1739130435
UniRef90_V2Y4U2|g__Catonella.s__Catonella_morbi	2.1739130435
UniRef90_V2Y5C2	2.1739130435
UniRef90_V2Y5C2|g__Catonella.s__Catonella_morbi	2.1739130435
UniRef90_L1P881	2.1702680959
UniRef90_L1P881|unclassified	2.1702680959
UniRef90_D9RTN4	2.1694295047
UniRef90_D9RTN4|g__Prevotella.s__Prevotella_nigrescens	2.1694295047
UniRef90_A7ZFS7	2.1691973970
UniRef90_A7ZFS7|g__Campylobacter.s__Campylobacter_showae	2.1691973970
UniRef90_C7XT81	2.1691973970
UniRef90_C7XT81|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1691973970
UniRef90_D6GQP7	2.1691973970
UniRef90_D6GQP7|g__Filifactor.s__Filifactor_alocis	2.1691973970
UniRef90_D6GSW6	2.1691973970
UniRef90_D6GSW6|g__Filifactor.s__Filifactor_alocis	2.1691973970
UniRef90_U7TWR3	2.1691973970
UniRef90_U7TWR3|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1691973970
UniRef90_V7IDK2	2.1691973970
UniRef90_V7IDK2|g__Eikenella.s__Eikenella_corrodens	2.1691973970
UniRef90_V7IEM8	2.1691973970
UniRef90_V7IEM8|g__Eikenella.s__Eikenella_corrodens	2.1691973970
UniRef90_V7IF66	2.1691973970
UniRef90_V7IF66|g__Eikenella.s__Eikenella_corrodens	2.1691973970
UniRef90_V7IIK8	2.1691973970
UniRef90_V7IIK8|g__Eikenella.s__Eikenella_corrodens	2.1691973970
UniRef90_E5V4A0	2.1683165642
UniRef90_E5V4A0|g__Gemella.s__Gemella_morbillorum	2.1683165642
UniRef90_B9D1K3	2.1668472373
UniRef90_B9D1K3|g__Campylobacter.s__Campylobacter_showae	2.1668472373
UniRef90_C5NYG3	2.1668472373
UniRef90_C5NYG3|g__Gemella.s__Gemella_morbillorum	2.1668472373
UniRef90_D6GTP5	2.1668472373
UniRef90_D6GTP5|g__Filifactor.s__Filifactor_alocis	2.1668472373
UniRef90_F7L2H8	2.1668472373
UniRef90_F7L2H8|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1668472373
UniRef90_U3H038	2.1668472373
UniRef90_U3H038|g__Fusobacterium.s__Fusobacterium_nucleatum	2.1668472373
UniRef90_V8CNP8	2.1668472373
UniRef90_V8CNP8|g__Prevotella.s__Prevotella_nigrescens	2.1668472373
UniRef90_I1YSZ7	2.1660649819
UniRef90_I1YSZ7|g__Prevotella.s__Prevotella_nigrescens	2.1660649819
UniRef90_V8CNC2	2.1656747009
UniRef90_V8CNC2|g__Prevotella.s__Prevotella_nigrescens	2.1656747009
