KO	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
K06926	154.33700000000002	0.0	80.1678	0.0	145.968	27.7772	35.8544	0.0	140.69369999999998	17.2964	0.0	61.2976
K06929	0.0	0.0	0.0	144.099	0.0	0.0	0.0	0.0	278.8639	24.7767	217.207	0.0
K06936	644.732	22.8692	0.0	320.264	154.071	195.24360000000001	0.0	109.321	447.6091	0.0	391.853	383.434
K06940	196.22	0.0	0.0	57.7925	0.0	0.0	64.2251	0.0	0.0	48.7405	0.0	0.0
K06941	472.7041	31.603	42.8725	164.69952999999998	442.578	466.2947	217.4584	19.5278	327.547	288.2283	181.8284	174.87099999999998
K06942	276.275	23.1815	122.7799	571.752	715.3493	1278.4121	470.18549999999993	48.0205	894.7524	398.647	626.7578	1666.336
K06945	0.0	0.0	0.0	100.65100000000001	0.0	0.0	38.7883	0.0	18.2863	82.8995	16.480999999999998	0.0
K06948	151.10399999999998	0.0	13.6121	0.0	118.074	0.0	353.1032	0.0	174.2821	18.6655	48.8197	144.01069999999999
K06949	255.199	10.6202	18.6417	78.8165	110.684	0.0	350.3165	13.1819	200.17479999999998	330.4321	70.24879999999999	0.0
K06950	185.82	0.0	15.5554	90.7517	529.7022999999999	102.796	50.72	25.1351	0.0	37.8392	0.0	131.46
K06956	0.0	0.0	0.0	27.9745	0.0	168.6804	0.0	24.264	27.5295	0.0	212.6203	0.0
K06957	0.0	17.267	0.0	21.9134	503.67400000000004	0.0	0.0	0.0	0.0	72.2144	0.0	104.95700000000001
K06958	157.685	142.6574	41.052099999999996	98.23339999999999	0.0	491.9332	164.2181	14.2457	30.2076	92.3295	444.60679999999996	0.0
K06959	823.4739999999999	136.48780000000002	133.32978	253.68607999999998	1162.129	293.668	15.4751	14.7458	544.8628499999999	837.1958	410.7763	1460.1734
K06960	388.657	0.0	41.3967	77.4806	366.54400000000004	216.012	84.73200000000001	0.0	919.575	349.99429999999995	778.1940000000001	257.154
K06962	0.0	0.0	0.0	0.0	0.0	239.24200000000002	0.0	0.0	0.0	0.0	0.0	0.0
K06966	287.26	112.336	44.3811	199.5965	259.02160000000003	0.0	0.0	0.0	87.0257	235.66379999999998	351.21070000000003	275.403
K06968	0.0	0.0	0.0	26.8603	0.0	35.1136	0.0	0.0	29.3711	22.1556	185.61599999999999	0.0
K06969	238.94099999999997	21.4262	11.5555	184.33630000000002	81.3785	350.4496	52.7953	106.7334	138.40980000000002	478.2824	196.69969999999998	93.7047
K06975	391.537	0.0	58.906400000000005	124.596	317.4491	0.0	486.22	0.0	70.0736	177.5299	225.22400000000002	213.951
K06978	0.0	173.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06980	0.0	0.0	0.0	79.38210000000001	0.0	0.0	0.0	0.0	751.5760999999999	528.655	81.7157	0.0
K06988	635.9119999999999	0.0	0.0	0.0	0.0	0.0	69.1348	0.0	0.0	0.0	0.0	0.0
K06990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.022	0.0	37.3109	0.0
K06993	0.0	0.0	0.0	0.0	0.0	101.529	0.0	0.0	0.0	32.9276	0.0	0.0
K06994	0.0	0.0	0.0	0.0	0.0	145.601	0.0	0.0	137.909	746.219	126.51	0.0
K06996	0.0	0.0	18.6417	399.1335	0.0	0.0	0.0	0.0	138.0101	257.9456	0.0	0.0
K06997	0.0	0.0	0.0	990.2653	0.0	17.6239	0.0	0.0	822.6072999999999	300.7081	993.2960999999999	77.2201
K06999	0.0	0.0	0.0	90.7844	0.0	0.0	0.0	0.0	0.0	0.0	281.992	0.0
K07000	0.0	54.301	0.0	150.469	0.0	122.46700000000001	108.484	0.0	0.0	517.3109999999999	77.46	292.325
K07001	1361.002	0.0	15.698550000000001	168.10060000000001	964.2324	680.6469999999999	209.47319	8.25837	107.6336	242.7447	7.926019999999999	0.0
K07002	0.0	0.0	0.0	0.0	0.0	0.0	48.7248	0.0	48.1776	145.295	0.0	0.0
K07003	0.0	0.0	0.0	353.316	0.0	0.0	0.0	0.0	0.0	0.0	983.921	0.0
K07004	0.0	0.0	26.6518	74.7062	49.2188	266.81862	398.6832	46.8483	0.0	101.36296999999999	122.98700000000001	332.58430000000004
K07005	256.27529999999996	0.0	12.687999999999999	0.0	72.9839	182.96400000000003	53.8693	0.0	0.0	0.0	20.655	0.0
K07007	0.0	24.1544	0.0	236.0766	310.183	128.3938	313.082	0.0	77.73150000000001	110.28880000000001	294.4184	0.0
K07009	0.0	0.0	0.0	0.0	0.0	0.0	28.7543	0.0	27.5295	20.7688	74.5173	0.0
K07010	1357.518	47.8108	0.0	548.219	218.65800000000002	389.0361	10.9648	0.0	695.2750000000001	55.6956	111.1373	321.112
K07011	0.0	10.4873	8.0349	0.0	0.0	515.4680000000001	0.0	0.0	0.0	0.0	0.0	0.0
K07012	164.19099999999997	71.5356	0.0	472.13829999999996	433.9239	0.0	0.0	26.7347	346.5865999999999	279.84069999999997	416.6779	476.01460000000003
K07014	60.8141	13.8532	34.108000000000004	56.3022	314.796	52.196600000000004	0.0	17.149	178.9919	29.5518	395.78200000000004	0.0
K07017	0.0	0.0	118.029	597.102	365.42699999999996	0.0	0.0	32.4202	0.0	351.832	1330.047	0.0
K07018	0.0	0.0	0.0	91.352	0.0	0.0	0.0	0.0	28.4264	32.2534	0.0	0.0
K07019	0.0	0.0	63.6375	62.3376	0.0	146.0678	0.0	0.0	287.0952	189.71050000000002	323.39709999999997	283.714
K07025	0.0	0.0	0.0	228.77190000000002	0.0	217.873	47.7907	0.0	684.3212000000001	674.9775	1077.7372	39.3778
K07027	0.0	20.3933	17.4143	0.0	0.0	325.152	0.0	0.0	0.0	0.0	0.0	0.0
K07030	588.8144	0.0	38.44054	42.7942	393.23729999999995	96.76509999999999	362.1441	0.0	229.63909999999998	41.334599999999995	65.2533	996.5054
K07033	366.9347	215.1424	103.63681	359.9382	651.119	589.747	170.3116	393.1274	330.3004	311.5373	261.9547	126.402
K07034	0.0	0.0	0.0	37.5711	0.0	0.0	0.0	0.0	82.6816	155.85299999999998	111.93299999999999	0.0
K07037	142.6152	46.363	45.26368	111.2664	197.2909	239.24200000000002	116.40570000000001	0.0	23.1479	34.958	50.5647	0.0
K07039	0.0	0.0	0.0	35.6749	0.0	0.0	0.0	0.0	196.08	88.6554	1766.69	0.0
K07040	0.0	86.0885	0.0	433.88750000000005	604.265	189.3939	0.0	135.0138	110.55760000000001	738.7222999999999	391.5742	704.34
K07042	289.37919999999997	0.0	58.0308	207.50889999999998	661.3075	0.0	0.0	0.0	285.0254	200.2496	113.6377	290.076
K07043	0.0	9.478760000000001	0.0	70.0645	0.0	0.0	13.6091	11.7776	50.8553	76.9684	11.4572	0.0
K07052	420.237	18.8085	50.9139	197.7286	739.107	509.925	263.6181	30.5724	61.6961	355.34439999999995	90.57560000000001	429.77899999999994
K07053	0.0	26.3989	43.40138	1218.2362	456.351	107.4139	82.3931	0.0	527.6052999999999	686.5636	428.8406	51.7188
K07054	0.0	0.0	0.0	83.9235	0.0	227.644	64.8882	26.7347	152.917	23.075	0.0	0.0
K07056	506.37559999999996	0.0	35.4941	177.1395	176.449	251.065	82.80499999999999	0.0	175.40429999999998	232.9049	246.1895	0.0
K07058	258.011	126.6854	25.375999999999998	88.9444	692.2839	318.00750000000005	1248.0684	57.2215	315.6408	508.7127	269.5043	89.4247
K07062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.762	0.0
K07067	114.641	0.0	0.0	22.9132	119.42399999999999	0.0	26.2291	0.0	51.8108	38.4233	140.217	0.0
K07071	0.0	0.0	0.0	142.2153	66.2446	81.7313	0.0	0.0	0.0	431.5516	0.0	192.11700000000002
K07074	0.0	0.0	0.0	447.824	0.0	0.0	0.0	0.0	0.0	236.92959999999997	0.0	0.0
K07076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07078	0.0	0.0	0.0	277.681	0.0	0.0	0.0	0.0	43.7062	32.9276	39.4375	0.0
K07082	414.749	33.4	25.6867	525.9721999999999	1264.9869999999999	57.5605	366.74399999999997	40.8357	294.009	153.7408	418.81010000000003	128.995
K07084	0.0	25.9972	19.7561	139.9497	0.0	0.0	0.0	24.5476	107.45240000000001	186.28830000000002	215.61960000000002	0.0
K07085	288.85699999999997	34.6183	55.26213	39.6688	774.4780000000001	412.79949999999997	139.3078	55.206500000000005	71.4066	10.4776	291.7144	278.98199999999997
K07088	237.451	21.1611	75.7732	104.7375	796.189	447.2444	60.0643	0.0	638.164	325.7532	1099.7295	148.421
K07089	0.0	0.0	0.0	476.08399999999995	0.0	279.889	207.734	329.29400000000004	167.24810000000002	64.81569999999999	36.6549	0.0
K07090	247.40869999999995	0.0	45.837599999999995	754.6248	722.531	56.5099	0.0	9.7995	205.16199999999998	609.2452	136.9613	71.56
K07091	373.422	65.6435	0.0	863.3184	237.38299999999998	450.9009	46.0794	0.0	386.5301	498.54200000000003	1080.3451	0.0
K07095	414.015	0.0	59.6403	0.0	0.0	0.0	243.11	0.0	0.0	209.97	126.51	0.0
K07097	254.28400000000002	0.0	140.746	0.0	0.0	176.56799999999998	0.0	0.0	0.0	0.0	0.0	0.0
K07098	0.0	47.8312	26.595930000000003	308.7299	0.0	469.72890000000007	78.2302	22.6923	222.18280000000001	252.3048	836.6355	232.99790000000002
K07101	0.0	0.0	0.0	652.911	0.0	322.34	265.575	0.0	284.015	724.3889999999999	1005.92	2566.737
K07102	0.0	14.9598	10.6081	70.8979	0.0	2175.4998	303.0332	0.0	192.4488	14.2961	217.4459	0.0
K07104	132.563	0.0	0.0	240.54930000000002	389.444	0.0	0.0	0.0	0.0	142.417	0.0	0.0
K07105	90.5884	0.0	11.0623	18.1441	94.57	0.0	20.936	17.8788	0.0	14.9445	35.6689	58.2545
K07106	0.0	98.87299999999999	94.6708	1130.9404000000002	545.178	0.0	0.0	0.0	445.0301	621.6273	1050.633	1088.3799999999999
K07107	1698.2890000000002	0.0	282.60110000000003	515.4658000000001	2155.6749999999997	463.23929999999996	0.0	83.89699999999999	167.2263	217.7021	400.38700000000006	758.9720000000001
K07109	0.0	0.0	0.0	110.715	0.0	0.0	0.0	0.0	255.639	97.2219	0.0	0.0
K07112	0.0	60.938	7.26658	365.52430000000004	222.692	284.2162	0.0	28.5254	110.88649999999998	1196.3888	1795.8692000000003	605.8155
K07113	0.0	0.0	0.0	207.96200000000002	0.0	0.0	0.0	0.0	78.2256	117.788	141.364	0.0
K07114	479.1989	271.48853	75.1357	344.4971	723.3712	213.50359999999998	113.759	41.7742	260.7713	353.6262	573.7706	62.5891
K07115	0.0	0.0	0.0	103.989	0.0	0.0	0.0	0.0	143.6473	22.93816	116.5909	34.5696
K07116	0.0	0.0	0.0	22.1536	0.0	29.2389	0.0	0.0	0.0	109.522	0.0	64.6319
K07117	247.761	0.0	0.0	36.9238	0.0	0.0	83.0566	0.0	0.0	0.0	0.0	0.0
K07118	0.0	0.0	26.6518	0.0	0.0	0.0	52.7953	0.0	157.329	79.0275	47.3503	0.0
K07121	0.0	19.6834	0.0	309.0588	0.0	0.0	0.0	0.0	0.0	197.661	0.0	0.0
K07122	0.0	0.0	0.0	75.1422	0.0	48.2251	0.0	35.0811	0.0	205.3325	335.798	0.0
K07124	302.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.31800000000004
K07125	0.0	0.0	0.0	0.0	0.0	48.2251	0.0	0.0	41.3408	0.0	111.93299999999999	0.0
K07126	995.2479999999999	11.4944	48.4928	834.7364000000001	486.48900000000003	63.4626	101.4	23.4513	266.58979999999997	869.9088	135.7721	129.8176
K07131	0.0	0.0	0.0	65.7444	0.0	0.0	0.0	0.0	108.134	135.888	0.0	0.0
K07133	813.8392999999999	0.0	276.089	21.9134	1303.7898	643.6977999999999	372.59280000000007	21.3109	47.8261	235.9398	1068.7912999999999	974.2646000000001
K07137	128.517	0.0	0.0	0.0	198.734	253.822	0.0	38.787	134.662	32.9276	125.506	110.709
K07139	147.72299999999998	0.0	13.3371	0.0	154.047	0.0	58.9376	0.0	88.91489999999999	24.4171	87.7496	0.0
K07146	0.0	0.0	48.7692	0.0	0.0	0.0	202.697	0.0	0.0	161.783	0.0	274.611
K07147	0.0	0.0	0.0	26.6222	0.0	0.0	15.4751	0.0	43.4944	10.9658	78.3933	0.0
K07149	0.0	111.383	41.3967	77.4806	0.0	0.0	0.0	0.0	0.0	66.2933	372.3858	0.0
K07150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.88600000000001	42.0652	220.4896	210.9807
K07153	0.0	0.0	0.0	57.7925	0.0	0.0	0.0	0.0	0.0	97.4809	117.025	0.0
K07154	0.0	0.0	0.0	0.0	272.618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07160	288.9572	8.55888	47.607400000000005	10.5103	118.98280000000001	0.0	38.388400000000004	10.6437	12.9414	9.7926	1344.38	96.9082
K07164	74.9139	0.0	25.7571	0.0	230.155	313.413	0.0	18.6735	0.0	0.0	23.3694	128.995
K07166	0.0	42.4424	0.0	173.377	0.0	0.0	0.0	0.0	64.7265	0.0	58.5125	0.0
K07173	484.99699999999996	0.0	32.0057	575.155	239.88299999999998	144.58	0.0	0.0	480.10400000000004	48.7405	864.04	0.0
K07177	0.0	0.0	0.0	24.0034	0.0	31.5513	0.0	0.0	78.6539	0.0	23.6518	0.0
K07182	232.435	0.0	0.0	0.0	0.0	0.0	286.83	0.0	0.0	0.0	0.0	0.0
K07184	0.0	0.0	0.0	82.3759	0.0	0.0	0.0	0.0	0.0	136.825	0.0	0.0
K07186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.938	0.0	0.0
K07192	364.88399999999996	19.0221	31.479300000000002	292.0903	377.7653	37.4402	178.89280000000002	40.8357	26.535	548.7571	597.963	70.7402
K07213	0.0	0.0	0.0	94.5825	0.0	461.708	0.0	774.137	61.6192	118.541	111.281	482.04400000000004
K07214	0.0	0.0	21.7997	0.0	0.0	94.2436	0.0	0.0	0.0	0.0	0.0	0.0
K07218	0.0	0.0	15.0408	97.2567	0.0	0.0	0.0	12.1876	132.17450000000002	90.0977	23.7496	0.0
K07219	0.0	0.0	0.0	255.09599999999998	0.0	0.0	0.0	0.0	431.791	0.0	333.281	0.0
K07220	0.0	0.0	0.0	608.4661	0.0	235.94799999999998	0.0	0.0	37.8976	28.5568	456.31919999999997	576.216
K07221	0.0	0.0	0.0	0.0	471.248	0.0	37.6972	0.0	0.0	0.0	0.0	134.11700000000002
K07223	0.0	133.6	50.4432	187.578	0.0	38.9819	34.0208	0.0	25.6003	107.5092	118.756	0.0
K07224	0.0	64.3998	0.0	73.5115	0.0	0.0	0.0	0.0	157.1233	118.7498	89.5464	307.22769999999997
K07230	39.6824	0.0	14.8677	35.8708	83.0059	0.0	0.0	0.0	26.0381	0.0	0.0	35.1837
K07231	0.0	39.0248	9.95416	16.2302	0.0	216.55	0.0	0.0	0.0	0.0	0.0	0.0
K07234	0.0	62.53530000000001	0.0	410.1141	0.0	79.4984	0.0	20.6815	100.9131	293.8225	313.94849999999997	108.699
K07235	0.0	26.3989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.34099999999998	0.0	0.0
K07236	0.0	0.0	19.1784	65.7444	0.0	42.473	0.0	62.0467	0.0	439.4045	130.28	95.1769
K07237	0.0	0.0	28.8282	51.6058	0.0	0.0	0.0	0.0	114.626	337.29	103.54	149.346
K07238	0.0	0.0	17.6509	120.06200000000001	0.0	0.0	34.0208	0.0	65.6806	74.3301	59.3781	0.0
K07240	0.0	66.9967	25.6262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07243	303.5783	71.98952	35.16039	280.2668	124.4086	42.3084	18.4865	15.7403	323.2665	424.94860000000006	145.34146	596.9026
K07248	0.0	25.2283	83.1965	437.28319999999997	0.0	53.4189	0.0	16.5167	371.86220000000003	536.8391	371.17609999999996	95.1769
K07251	0.0	0.0	0.0	29.5846	0.0	0.0	33.5501	0.0	0.0	302.2482	0.0	257.173
K07258	852.8154	28.0841	96.8073	1292.0021	455.923	176.4443	47.7907	543.1976	1440.3006	1408.4594000000002	609.5473	51.2724
K07259	0.0	39.7254	48.7692	243.86360000000002	0.0	273.38649999999996	0.0	33.967	320.884	204.9456	202.8008	132.148
K07260	0.0	186.46	23.4985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07261	0.0	0.0	0.0	108.838	0.0	0.0	0.0	0.0	0.0	198.5981	0.0	0.0
K07262	0.0	28.0841	52.9898	362.9748	0.0	121.976	0.0	34.5134	372.3651	370.8678	170.0695	0.0
K07263	0.0	102.4971	103.20494	283.7722	153.437	632.234	154.65505999999996	74.1944	470.04319999999996	334.2129	54.632400000000004	0.0
K07265	37.3485	0.0	6.8796100000000004	155.8006	0.0	0.0	0.0	0.0	96.9425	165.0113	98.6225	0.0
K07266	0.0	0.0	26.1583	658.1851	0.0	0.0	51.7435	22.4498	367.4411999999999	152.4794	22.0111	0.0
K07268	0.0	90.16059000000001	15.3703	422.29740000000004	0.0	325.0503	0.0	49.6758	28.2356	424.81280000000004	202.9625	0.0
K07269	0.0	90.16059000000001	15.3703	422.29740000000004	0.0	325.0503	0.0	49.6758	28.2356	424.81280000000004	202.9625	0.0
K07270	0.0	0.0	0.0	134.9949	1249.28	225.4585	0.0	34.5803	882.5208	756.0767000000001	1464.9574999999998	51.2724
K07271	0.0	0.0	15.019	178.58870000000002	0.0	269.19599999999997	33.5501	0.0	27.5295	143.8388	54.089	0.0
K07272	210.24599999999998	0.0	18.3887	0.0	0.0	0.0	71.0344	0.0	0.0	0.0	431.807	90.9071
K07273	0.0	67.9921	25.6867	0.0	0.0	701.239	0.0	0.0	0.0	0.0	207.84	0.0
K07274	60.8141	0.0	0.0	0.0	188.878	46.6482	29.4565	0.0	28.2356	63.9064	25.4842	0.0
K07277	272.2633	438.3627	33.735600000000005	614.0627000000001	1958.7474	3256.5398	761.277	151.78920000000002	498.59689000000003	812.85932	651.09045	435.571
K07278	0.0	333.05800000000005	25.892	582.1835	27.0641	216.1998	0.0	0.0	223.957386	881.4376	397.37850000000003	206.467
K07282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.022	0.0	37.3109	0.0
K07283	1366.2924	119.99	45.4306	0.0	236.312	0.0	455.14789999999994	0.0	0.0	0.0	0.0	0.0
K07284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.693	28.5568	136.793	0.0
K07286	0.0	0.0	0.0	70.1536	0.0	135.52700000000002	0.0	32.9261	83.1348	62.4067	364.35699999999997	101.587
K07287	0.0	0.0	0.0	362.1866	0.0	0.0	58.6682	0.0	155.14249999999998	120.5274	101.5992	0.0
K07289	0.0	0.0	0.0	93.2604	0.0	0.0	0.0	0.0	258.13009999999997	291.05539999999996	18.3361	0.0
K07290	0.0	0.0	0.0	93.2604	0.0	0.0	0.0	0.0	258.13009999999997	291.05539999999996	18.3361	0.0
K07291	0.0	32.7907	0.0	0.0	0.0	110.955	97.4496	0.0	0.0	0.0	0.0	0.0
K07301	0.0	0.0	0.0	22.1536	0.0	0.0	0.0	0.0	0.0	109.522	0.0	0.0
K07304	358.0195	501.8881	7.95566	287.2433	407.2398	536.3207	60.5098	18.3473	113.0136	354.764	1062.1059	1300.0913
K07305	358.0195	35.9885	7.95566	200.86249999999998	407.2398	536.3207	60.5098	18.3473	274.1906	324.4879	1280.7499	1300.0913
K07306	0.0	0.0	0.0	32.3509	0.0	0.0	0.0	0.0	0.0	757.829	0.0	0.0
K07313	298.7941	0.0	65.35679999999999	34.6078	348.68809999999996	33.3686	63.074600000000004	56.0199	158.21740000000003	36.5402	19.1063	88.7567
K07315	401.746	0.0	45.5557	0.0	243.8811	16.4611	85.2988	0.0	0.0	0.0	0.0	72.0681
K07316	146.82299999999998	69.2366	0.0	177.16	637.9380000000001	0.0	0.0	0.0	48.1776	77.3112	0.0	126.402
K07318	0.0	0.0	22.3397	0.0	0.0	199.53599999999997	0.0	0.0	42.8896	0.0	0.0	0.0
K07319	0.0	0.0	0.0	274.11	0.0	1039.8959	0.0	486.936	0.0	0.0	949.2117	342.6369
K07320	0.0	32.7907	5.23484	147.6372	0.0	30.193	9.74724	40.1327	239.82759999999996	204.3706	375.11109	0.0
K07322	56.8558	0.0	22.5612	235.88060000000002	58.9555	564.9499000000001	33.5501	70.76509999999999	105.73920000000001	79.75849	89.3347	0.0
K07323	0.0	0.0	8.984910000000001	190.5657	0.0	197.615	72.11840000000001	0.0	95.2639	89.24889999999999	111.711	0.0
K07326	407.60699999999997	0.0	67.805	175.38400000000001	414.2791	144.3194	24.1082	0.0	81.2313	29.0483	464.475	139.842
K07335	0.0	0.0	18.9082	207.2803	0.0	41.8442	0.0	0.0	0.0	177.2545	32.0631	93.7047
K07338	0.0	39.0248	9.95416	16.2302	0.0	216.55	0.0	0.0	0.0	0.0	0.0	0.0
K07340	244.0017	0.0	49.639399999999995	108.10600000000001	430.8382	28.6426	95.8007	0.0	379.1533	63.0504	766.5840000000001	63.2555
K07341	0.0	0.0	140.21	215.1986	0.0	1726.7369999999999	43.6789	0.0	0.0	323.188	0.0	0.0
K07343	0.0	0.0	61.3847	146.7419	0.0	0.0	0.0	0.0	26.218000000000004	206.4	118.259	0.0
K07344	12.5813	0.0	0.0	0.0	270.365	5.19027	4.487480000000001	0.0	0.0	0.0	3.72572	0.0
K07386	0.0	151.2031	28.899500000000003	555.9328	0.0	725.0847	318.7519	41.6089	745.1299	455.8974	792.9702	0.0
K07387	43.7272	20.3933	0.0	0.0	0.0	205.59099999999998	0.0	25.1351	0.0	0.0	0.0	0.0
K07390	0.0	0.0	0.0	145.0312	0.0	267.7407	0.0	36.836999999999996	0.0	102.7157	199.5854	236.21699999999998
K07391	121.98299999999999	60.485	22.8269	302.15590000000003	85.0462	619.249	28.5287	49.0236	515.5746	154.6397	445.4299	306.572
K07397	0.0	0.0	0.0	599.467	0.0	0.0	0.0	0.0	228.963	86.7409	104.421	0.0
K07399	0.0	23.4977	9.37618	213.6774	0.0	237.138	0.0	17.149	247.5663	246.3759	0.0	0.0
K07402	0.0	0.0	0.0	35.6749	0.0	0.0	0.0	0.0	101.2503	0.0	317.039	0.0
K07404	224.74200000000002	0.0	0.0	0.0	0.0	0.0	49.7033	0.0	0.0	0.0	0.0	0.0
K07405	0.0	0.0	26.6518	94.5825	162.757	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07444	98.7122	68.5205	47.507799999999996	383.7617	34.3241	448.4982	45.4648	38.696	171.572	522.8041999999999	214.30339999999998	209.15269999999998
K07447	335.69309999999996	0.0	30.029	0.0	652.794	0.0	143.0353	0.0	123.23200000000001	0.0	112.01899999999999	0.0
K07448	0.0	0.0	95.262	108.64959999999999	479.541	0.0	207.734	0.0	758.7845	305.0303	614.9694000000001	0.0
K07451	0.0	0.0	0.0	144.644	0.0	0.0	0.0	0.0	0.0	130.18200000000002	0.0	0.0
K07452	25.925	0.0	114.4318	111.34040000000002	517.6023	250.005	225.7978	42.4256	799.6891	575.6189	813.3093	176.415
K07456	1107.6286	0.0	75.4893	84.7595	198.2125	716.3696	261.09287	62.030240000000006	76.1583	130.55630000000002	194.08828	599.7738999999999
K07458	0.0	205.425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07459	1685.0989999999997	50.829	19.9083	71.4738	1099.7143	0.0	84.32260000000001	0.0	170.7173	251.92919999999998	103.27799999999999	314.87
K07460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.737	514.309
K07461	156.035	0.0	193.0627	318.021	239.236	465.836	0.0	0.0	638.626	325.144	58.5125	134.11700000000002
K07462	537.6650999999999	124.307	78.91210000000001	697.7826	600.8297	1171.0735000000002	472.8845	0.0	457.6035	517.2594999999999	1015.9244	3818.322
K07464	0.0	64.7098	9.07265	203.70080000000002	261.4427	86.148	0.0	0.0	177.80730000000003	213.9951	229.01280000000003	245.11130000000003
K07465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7876	14.9993	34.0299	81.1042	0.0
K07467	0.0	45.2836	18.66218	44.4722	0.0	0.0	13.3035	137.69209999999998	747.7872	177.457	0.0	629.004
K07473	973.3660000000001	0.0	0.0	439.25300000000004	751.486	169.34	0.0	0.0	0.0	685.158	0.0	835.563
K07474	1368.555	0.0	0.0	80.8249	279.7573	0.0	221.87419999999997	0.0	85.7804	67.1118	0.0	591.946
K07478	272.2777	28.0841	18.1403	234.84410000000003	128.124	1570.17	70.6786	87.2599	358.4641	252.8517	515.6320000000001	161.097
K07479	79.64699999999999	28.40045	13.3371	403.05	459.79380000000003	0.0	94.9855	6.1176900000000005	297.19039999999995	398.6111	239.7737	17.5843
K07480	0.0	0.0	11.874	0.0	0.0	0.0	0.0	402.668	42.6629	0.0	0.0	0.0
K07481	387.7242	105.9725	56.16628	235.5308	308.83450000000005	861.4449999999999	360.38710000000003	185.7383	214.0469	107.8707	240.6146	705.6030000000001
K07482	0.0	18.1977	46.0911	77.4806	519.259	1684.7127	156.0602	67.3494	0.0	7.0334699999999994	79.9408	92.71969999999999
K07483	416.9251	164.91000000000003	128.44458	823.9341999999999	54.6161	351.4536	291.0994	189.21089999999998	1031.1701	1505.7106999999996	887.4031	1678.9015
K07484	0.0	0.0	11.874	0.0	0.0	159.55200000000002	0.0	0.0	0.0	0.0	0.0	1972.914
K07485	338.49599	24.1544	82.94069	285.3174	531.80851	108.93700000000001	198.1651	198.22106	289.3671	71.01695000000001	26.5129	1942.4605999999999
K07486	60.8141	199.8282	89.3068	0.0	0.0	156.787	0.0	0.0	1510.121	0.0	0.0	314.87
K07487	3052.7045000000003	70.6199	73.1182	121.2845	0.0	1287.0362	806.4106000000002	465.08099999999996	161.442	169.20430000000002	0.0	245.69940000000003
K07488	0.0	28.6523	0.0	53.9435	0.0	23.9168	56.1692	35.4558	154.0495	103.671	275.492	0.0
K07491	144.90540000000001	21.4262	112.06521000000001	347.07320000000004	76.1758	543.2669000000001	114.44729999999998	29.0832	514.0563	434.32439999999997	539.0436	558.6170000000001
K07494	79.64699999999999	46.6171	17.8457	0.0	1907.562	91.3617	0.0	14.4416	141.859	11.9177	0.0	559.28
K07496	920.875	20.72141	227.12796999999995	499.97219999999993	1057.5022	1147.6568	704.4097	24.81392	366.2749	271.1343	249.70109999999997	1834.7395999999999
K07497	510.65160000000003	1088.8485799999999	336.24206	2605.2977	195.43720000000002	2652.7757	953.3789999999999	288.9463	1692.7664	2586.663000000001	1759.2485000000004	2489.7183999999997
K07499	0.0	0.0	0.0	0.0	0.0	31.5513	0.0	0.0	0.0	0.0	0.0	559.28
K07501	0.0	22.263	0.0	143.765	0.0	0.0	0.0	0.0	62.901	330.0828	113.655	0.0
K07502	0.0	0.0	0.0	0.0	0.0	471.793	63.752	29.3218	0.0	0.0	0.0	2499.75
K07507	0.0	0.0	52.338499999999996	45.3759	0.0	59.8104	0.0	41.6089	50.2357	37.8392	94.7006	136.77
K07516	403.023	138.47299999999998	0.0	84.684	486.15399999999994	0.0	37.1271	0.0	20.9215	27.1775	279.048	925.3773000000001
K07533	714.7660000000001	0.0	242.4941	480.2416999999999	584.258	226.882	27.127	0.0	51.8108	693.127	539.6949	309.70099999999996
K07552	0.0	16.9183	0.0	151.4027	0.0	0.0	0.0	0.0	39.2929	244.88009999999997	189.908	0.0
K07559	201.34900000000002	0.0	32.7257	59.2146	101.088	0.0	0.0	0.0	0.0	0.0	0.0	172.65900000000002
K07560	486.25849999999997	0.0	105.666	439.404	339.06199999999995	309.5725	153.2446	0.0	70.9572	251.46070000000003	209.58339999999998	223.93650000000002
